score,text
2,   jjjiro  lakasnyo  mag  oustduterte  ma  malaswa  kayo  bunganga  duterte  pwee   
2, defund  ntf  elcac  defend  academic  freedom  oust  duterte  defundntfelcac  oustdutertenow 
2, kala  ba  malinis  mr  president  hahahaha  ulul  oustduterte  dutertepanagutin  dutertewakasan 
1, nastress  naman 
1, anlala  ched  regurgitating  red  tagging  shit 
1, dont  shy  si  mo  oustduterte 
1, ngang  oustduterte  diyan   
1, dazuuuuuurv  bobo  hahahaha  oustduterte   
1, oustduterte  naman  diyan  sir  marco   
1, oustduterte  muna  dyan   
1,   oustduterte  muna 
1, gold  icc  oustduterte  oustdutertenow   
2, wala  nang  magandang  umaga  sistema  natin  palpak  oustduterte  movethesem  ligtasnabalikeskwela 
1, sad 
1, many  deadline  hhh  oustduterte 
2, clear  beginning  murder  core  campaign  promise  amp  political  platform  thats  still  cant  understand  he  still  power  still  genuine  supporter  believe  defend  oustduterte  notoejk  notinmyname 
2, oust  duterte   
1, citizen  country  paying  son  bitch  publicly  rant  protecting  lackies  duque  galvez  minion  congress  big  bos  michael  yang  warren  liong  lincoln  ong  etc  ba  oustduterte  duqueresign  galvezresign 
1,   ma  bobo  kayo  kakasigaw  ninyo  oust  duterte  wala  parin  nangyayari  malapit  matapos  termino  parin  kayo  nagsaya  kakasigaw  oust  tatanga  ninyo  promise   
1,   oustduterte  nga  jan  lods   
1, rsvp  sliding  scale  5  20  stopthekillingsph  duterteresign  oustduterte  phra  malayamovement  junkterrorlaw 
1, administration  never  prioritized  mass  implementing  self  serving  neoliberal  policy  like  build  build  build  program  notocarbonprivatization  endstatefascism  defundthepolice  oustduterte 
1,   sinara  mo  track  record  mo  nung  tuta  duterte 
1, also  oust  duterte  shy  bestie 
1, sotto  enabler  far  opposition   
1, thank  enough  time  jailduterte 
2, hallelujiah  oustduterte  jailduterte  byeduterte  dutertekiller  dutertemurderer  dutertelegacy  dutertepalpak  dutertewakasan 
1, merry  christmas  oustduterte   
1,   im  leave  youre  acc  need  oustduterte 
1,   oustduterte  dutertepalpak  icc  open  investigation  duterte  drug  war  dd  killing   
2, breaking  icc  nagpasyang  magbukas  imbestigasyon  krimeng  kaugnay  giyera  kontra  droga  ayon  korte  sapat  basehan  imbestigahan  aligasyon  crime  humanity  administrasyong  duterte  stopthekillings  oustduterte   
1, injustice  oppression  country  fact  debatable  must  stop  bottom  line  oust  duterte   
1, 236  day  9  2022  registertovote  philippineelections  elections2022  oustduterte 
1, ok  quota  si  lord  birthday  gift  eto  yung  best  oustduterte   
2, putangina  ambisyosa  gid  tana  tay  dog30  ged  ana  shutingilik  mo  dog30  oustduterte  oustdu30  dutertepalpak  duqueresign  duquecorrupt  sorry  sorry   
1, malapit  pasukan  ma  handa  pagsabak  namang  semestre  online  class  halina  makilahok  upd  cssc  back  2  skul  ed  fest  kitakits  back2skuledfest  oustduterte  siyentistangbayanngayonaylumalaban 
1, malapit  pasukan  ma  handa  pagsabak  namang  semestre  online  class  halina  makilahok  upd  cssc  back  2  skul  ed  fest  kitakits  back2skuledfest  oustduterte  siyentistangbayanngayonaylumalaban 
2, duterte  marcos  pinag  anim  araw  ika  49  taon  pag  alala  deklarasyon  martial  law  balikan  madilim  parte  kasaysayan  oustduterte  dutertewakasan  marcosnohero  basahin  buong  artikulo   
1,   oustduterte  muna  char   
1, today  internationaldemocracyday  want  express  solidarity  friend  milkteaalliance  respectthaidemocracy  standwithhongkong  taiwanisnotchina  standwithmyanmar  oustduterte  junkterrorlaw  let  brew  tea  fightfordemocracy  together   
1, duterte  enablers  made  pandemic  living  hell  u  run  free  steal  taxpayer  money  oustduterte  please  register  voter  let  exercise  right  vote  2022  ipanalo  natin   
1, im  convinced  disinfo  problem  severe  number  info  drive  going  enough  keep  problem  institutional  enabled  govt  funded  corrupt  bureaucrat  system  enabled  need  systemic  change  amp  oust  duterte   
2, duterte  cop  framed  drug  war  victim  dead  lawyer  one  died  hour  ago  green  activist  people  forest  defend  gone  mining  month  year  murderer  icc  near  future  dutertemanyak  duterterapist  duterteyakuza  oustduterte 
1, oustduterte  nga  ba  batayang  rason  pag  oust  pasistang  duterte  alamin  ouster  primer  bukas  setyembre  16  1  hapon  discord  anakbayan  pasay  sabay  sabay  nating  isigaw  oustduterte  kitakits   
1, ngayong  araw  rin  naglunsad  oplan  dikit  pook  kasama  anak  aguinaldo  upang  isiwalat  katiwalian  gobyerno  patambulin  panawagan  ligtasnabalikeskwela  rechannelmilitaryfundstoeducation  oustduterte   
1,   freshielubong2021  makabayangpagsalubong  magkakaisangsusulong  lnbe  oustduterte 
1, vote  matter  registertovote  oustduterte 
2, kian  delos  santos  carl  arnaiz  reynaldo  teen  proven  drugless  yet  dead  dont  investigate  druglords  drug  addict  youth  theyre  rehabilitated  protected  murdered  dutertemanyak  duterterapist  duterteyakuza  oustduterte 
1, ive  busy  today  medyo  sabaw  andami  pang  gawin  meeting  done  minute  done  contract  way  paper  mo  bakla  kamusta  naman  kayo  non  issue  nalang  taglibog  nanaman  akiz  wala  akong  magawa  oustduterte 
1,   sure  happened  next  darkness  uncertainty  oust  duterte   
2, grabe  yung  ninakaw  oras  learning  memory  rehimeng  duterte  patalsikin  please  oustduterte  ligtasnabalikeskwela  freshielubong2021  makabayangpagsalubong  magkakaisangsusulong 
1, sabayang  pag  iyak  think  ligtasnabalikeskwela  freshielubong2021  makabayangpagsalubong  magkakaisangsusulong  oustduterte 
1, agang  baguio  yearning  hour  naman  ligtasnabalikeskwela  freshielubong2021  makabayangpagsalubong  magkakaisangsusulong  oustduterte 
2, sawa  bahay  ligtasnabalikeskwela  freshielubong2021  makabayangpagsalubong  magkakaisangsusulong  oustduterte 
1, parana  naman  pi  f2f  freshielubong  naman  oustduterte  ligtasbalikeskwela  freshielubong2021  makabayangpagsalubong  magkakaisangsusulong   
2, malapit  pasukan  ma  handa  pagsabak  namang  semestre  online  class  halina  makilahok  upd  cssc  back  2  skul  ed  fest  kitakits  back2skuledfest  oustduterte  siyentistangbayanngayonaylumalaban   
1, take  note  congressman  defending  duterte  need  vote  ass  next  year  oustduterte  useless  stay  power  theyll  latch  next  one  line   
1, september  21  nagkakaisang  pahayag  diktadurya  neverforget  neveragain  junkterrorlaw  oustduterte 
1, anti  terror  law  amp  intel  fund  u  haaay  oustduterte 
1, congressman  protecting  drug  lord  like  michael  yang  still  think  yet  narco  state  le  president  men  coddling  defending  oustduterte  dutertetraydor 
2, insane  duqueresign  oustduterte 
1, swerte  rin  tracer  tumawag  nagpunta  ibang  lugar  never  silang  nakakita  tracer  lang  malinaw  nagpabaya  pambansang  pamahalaan  pagbibigay  suporta  lgu  surveillance  build  build  build  oustduterte 
1, mapapa  mura  lang  talaga  nakakabasa  ganito  oustduterte  duqueresign 
1,   agui  kumusta  oust  duterte  keep  voting  parin  papatapos  duterte  bleeee 
1, naur  andaming  mark  lee  playlist  spotify 
1, yo  doc  francis  stan  sha  dd 
1, yeaaaahhh  kind  blockmates  oustduterte  registertovote   
1, oustduterte  naman  dyan  papa  p  char  hahahaha   
1, wag  po  tayong  mag  post  spoiler  book  5  janussilang  lihimngmalacanang  oustduterte   
1,   nukajan  wala  pakialaman  samin  hahahaha  naglelesson  tapos  sinusulong  rin  oustduterte  duqueresign  yestosamesexmarriage  yestoabortion  nirerelate  lesson  hahahaha 
2, wala  syang  pakialam  lugi  taong  bayan  nag  order  kuno  supply  tapos  deliver  daw  wala  silang  pakialam  basta  nag  order  daw  tapos  usapan  daw  tamad  hiya  hayup  talaga  oustduterte  duterteresign   
1,   registertovote  joinndmos  oustduterte   
2, yayaman  pag  mayaman  magiging  presidente  pilipinas  itataga  bato  man  tht  day  come  marcos  target  tapos  loyalist  apologist  dd  kayo  salot  lipunan  aka  enablers  oustduterte 
1, yung  bilyones  intelligence  fund  duterte  japanese  embassy  nag  warn  saten  anyways  stay  safe  everyone  oust  duterte   
1, daming  problema  pilipinas  pinaka  madaling  solusyon  survive  natin  oust  duterte   
1, kumakain  tuyo  maliit  opis  sinong  magpapagago  drama  yan  kasamahan  yan  bday  kanin  keyk  oustduterte  rin  isama  dyulalay   
1,   patanggong  dd  yan  si  isko   
1,   gay  huh 
1, ginalit  niyo  si  raiden  shogun  oustduterte  raw  kasi   
2, kabila  bilyong  pondo  inilagak  administrasyon  duterte  intelligence  ntf  elcac  nananatiling  sablay  rin  pagtiyak  kaligtasan  pilipino  read  full  statement  oustduterte  abolishntfelcac   
1,   k  fact  wore  event  full  rich  people  definitely  oust  duterte  sticker  energy  level   
1, maraming  new  voter  sana  imaging  wise  voter  dadating  eleksyon  need  natin  magkaisa  iboboto  siguradong  mapatalsik  yung  sindikatong  presidente 
1,   oustduterte  daw  matatapos  lang  yung  termino  nyo  rin  oust  oust   
1, fucken  head  dead 
1,   oustdutertenow  oustduterte 
1, aware  activist  always  victim  fascist  terrorist  activistsnotterrorists  dutertemanyak  duterterapist  duterteyakuza  oustduterte 
1, makata  makibaka  gustong  bahagi  obrang  sama  sama  nating  bubuuin  basahin  mekaniks  natin  magrehistro  artistsfightback  oustduterte   
2, duterte  lied  much  activist  terrorist  non  action  japan  year  innocent  ph  death  bad  covid  response  killing  japanese  people  dutertemanyak  duterterapist  duterteyakuza  oustduterte 
1, araw  lang  art  ed  kailangang  palanca  awardee  makaantig  puso  likha  setyembre  15  7  pm  google  meet  magrehistro  artistsfightback  oustduterte 
1, araw  lang  art  ed  kailangang  palanca  awardee  makaantig  puso  likha  setyembre  15  7  pm  google  meet  magrehistro  artistsfightback  oustduterte   
2, increased  murder  proof  duterte  gov  along  roque  wrongly  quit  icc  international  criminal  court  2019  ilc  international  law  commission  disqualify  spokesperson  dutertemanyak  duterterapist  duterteyakzua  oustduterte 
1, true  oust  duterte   
1, oust  duterte   
1, oust  duterte 
1,   padasig  every  revolutionary  war  endowed  tremendous  power  transform  many  thing  clear  way  transformation  mao  zedong  protracted  war  dipagagapi  oustduterte   
1, dw  guy  cant  enter  ph  quarantine  remember  oustduterte  btw 
1, gcq  alert  level  4  bobo  pota  oustduterte 
2,   oustduterte  tama   
1, happened  yolo  rustyhairdontcare  graduation  finally  itsaboy  feelingblessed  oustduterte   
1, happened  yolo  rustyhairdontcare  graduation  finally  itsaboy  feelingblessed  oustduterte   
1, seokjin  bought  rm  bike  bike  sold  bts  would  toughen  say  oust  duterte  wed  done  old  fuck 
1, imagine  taga  south  umabot  ganto  pag  prioritize  current  admin  tamang  response  pandemyang  oustduterte  talaga  wag  wag  nang  papabalikin  gaya  nyan   
1, anyway  extendvotersreg  magparehistroka  dutertewakasan  oustduterte 
1, unfit  senator  daw  unfit  president  oustdutertenow  oustduterte 
2, day  numbered  palubog  desperate  move  yan  oustduterte 
1, honestly  dont  mind  humanizing  marcoses  2017  stage  approve  neverforget  neveragain  marcosisnotahero  oustduterte   
1, kumakain  tuyo  nagkakamay  nakakasuka  yan  ganyan  padale  eh  pag  mag  eleksyon  oustduterte  rin  enablers  dati  kontra  lang   
1, sir  void  k  naman  dd  potangina  naman  meet  oust  duterte 
1, fuuuuuuuuck   
1,   oustduterte  vote4namjoon 
1, tomorrow  day  finally  vote  oust  duterte 
2, dd  marcos  apologist  tapos  proud   
1,   touch  crush  oustduterte  nga  jan   
1, papa  p  yan  oustduterte  muna  dyan 
1, oust  duterte  macy  hahaha  jk  unless 
2,   academicbreaknow  academicfreezenow  oustduterte 
1, fav  q  teacher  ltr  oustduterte 
1, registered  voter  fuck  oustduterte  duqueresign 
1, oust  duterte  sticker  set  energy 
2, nga  ba  kwenta  yun  talk  nation  ek  ek  lawyering  lang  yang  juiceko  oustduterte  family  minion  lang  talaga  pag  asa  natin  vote   
1,   iatf  government  joke  18  month  stic  basic  an  follow  amp  ramp  vaccine  garbage  sinovac  let  doctor  science  take  control  take  care  health  care  worker  lastly  jailduque  oustduterte 
2, tingnan  nyo  gaano  importante  si  michael  yang  yung  talk  people  ginawan  video  presentation  lang  depensahan  gago  bukingnakayo  oustduterte 
1,   oustduterte  nga  jan   
1, im  sure  desisyon  agad  man  nag  leak  naapakan  buntot  eh  magwawala  ulo  yung  corrupt  leader  obvious  naman  nag  nakaw  malaya  oustdutertenow  oustduterte 
1, poga  aquoooh  luhng  beh  aquoooh  luhng  beh  yeng  nenghihineh  pehg  di  nakapagmureh  bwakanangsheeet  dogs30  academicbreaknow  pagodnakami  oustdutertenow  oustduterte 
1,   magkakape  soon  soonest  oustduterte   
1,   shocking  increase  country  already  dangerous  place  stand  environment  dutertelegacy  dutertecorrupt  duterteaccomplishments  duterterorista  dutertewakasan  oustduterte 
2,   balikpaaralanipaglaban  educationisaright  oustduterte 
2,   huwaiting  pagodnakami  academicbreaknow  oustduterte 
2, tama  tapos  sabay  oust  duterte 
1, alert  level  6  oust  duterte   
1, yes  bebi  oustduterte 
2, tangina  nagcoconcert  america  naka  faceshield  dutertepalpak  oustduterte  duqueresign 
1, oust  duterte  magparehistro  ngunit  ma  mahalaga  mag  organisa  engage  political  discussion  dalhin  daan  takot  sinomang  pasista  bayang  nagkakaisa 
2, still  breaking  record  daily  new  positive  case  almost  2  year  pandemic  get  indication  wala  talagang  progress  dutertepalpak  duqueresign  oustduterte 
1, opened  youtube  dislike  tonis  video  bbm   
1, tangina  di  tinitigilan  pag  vm  daw  uwu  pota 
1, ma  inuna  yung  pamimigay  baril  bumbero  kesa  dagdagan  daily  hazard  pay  hcws  araw  araw  sunod  time  global  pandemic  araw  araw  nagkakasakit  bala  tatapos  pandemyang  oustduterte  oustdutertenow 
1, thank  oustduterte 
1,   putangina  sana  ol 
1,   ph  oust  duterte  philippine  ruled  duterte  darkness  uncertainty   
1, country  already  living  life  covid  already  gone  meanwhile  nagkakagulo  rin  pano  icclassify  yung  quarantine  anong  guideline  ipapatupad  hirap  talaga  pag  nanghuhula  lang  duqueresign  oustduterte 
1, sige  gawin  mo  yan  ma  mapadali  oustduterte  move  tao   
2,   bat  napunta  eleksyon  lol  shes  vp  like  duterte  nakailan  oustduterte  still  president  sayo  nanggaling  bat  umuusok  alang  kwentang  interview  bbm   
1, tuklasin  espesyal  ed  pagsulat  pagsuma  pagsulong  diskusyon  patungkol  rebolusyunaryong  pagtutula  panitikan  sama  sama  nating  punan  patlang  obra  setyembre  15  7  pm  google  meet  artistsfightback  oustduterte 
1, nga  ba  kayang  abutin  tula  anong  ilog  nitong  lagpasan  anong  bundok  nitong  tanganan  anong  gubat  nitong  manmanan  magrehistro  artistsfightback  oustduterte   
1, pagbukas  nung  acct  daming  tsismis  gagi 
1, napagaan  naman  mahal  kayo  joonie  pakiramdam  oustduterte  marcosnotahero  rin  reminding  filo  army  joon  song  w  c  entitled  vote  register  vote   
2,   oustduterte  activistsnotterrorists  walangiwananupb  ligtasnabalikeskwela  defendacademicfreedom  educationnotforsale  solusyongmedikalhindimilitar  notocampusmilitarization  stoptheattacks  masstestingnow  10kstudentaidnow  notobudgetcuts  defendup 
1, believe  even  500  day  lockdown  dangerous  go  go  last  year  start  pandemic  grabe  dutertepalpak  talaga  duqueresign  oustduterte 
