tweets,score
@kcmoomooo UUUUUUYYYY ginagawa ko rin â€˜yan kapag bumibiling bolpen!!! taâ€™s nilalagay ko oust duterte ganern HAHAHA,1
"panoorin ang ""Ika-49 na Anibersaryo ng Martial Law: Saksi ang Kasaysayan, Diktaduryang Duterte Wakasan!"" online forum sa FB page ng Anakbayan Metro-Baguio, 5PM. BUKAS NA! :)  #MLNoonAtNgayon #NeverAgain #DuterteWakasan #OUSTDUTERTE  https://t.co/NAW8vuL9oD",1
"The difference between ninoy and leloy is that the former was more open to an alliance to oust a dictator, hence his call for legalization. the latter just wants legalization to eliminate the other, instead of forming an oust alliance to oust duterte. Paingay lang ganern.",1
Admits it. Apologizes for it. Says #OustDuterte.,1
@bluvacuum nag dye nga ako mare ng itim. mag blotch tong bleach sa buhok ko,1
my coworker just called me weina im ðŸ¥ºðŸ¥ºðŸ¥ºðŸ¥ºðŸ¥º sige next yr na ko nagrresign,1
OUST DUTERTE,2
REGISTERED! Ready na po ako to fucking #OustDuterte  https://t.co/kBPnLJqFdE,2
@bluvacuum i c. u is sabotaging me,2
Wala talagang alam ang mga walang hiyang ito kundi takutin at pagbayarin ang mga tao sa kapabayaan ng gobyerno. Kayo ang may pananagutan sa bayan! Kayo ang may kailangang pagbayaran! Ang kapal kapal kapal ninyong lahat! #OustDuterte  https://t.co/96ucWBwyoA,2
"@GinevraSMichael @adn_lover Ironically, you're just as imposing as the person whom you're talking with. Parang paradox of tolerance lang yan. Ang pinagkaiba niyong dalawa, you lean on the side of the Marcos enabler.",1
@InahEvans *Dds to their poon - kinukunsinti ka kung merong nagawang maliâ€” oona oona sige na tama ka naman palage eh. #OustDuterte,1
Campers na ata iba sa comelec eh. Bawi after 6 years na lang #OustDuterte padin,2
@Cythebroken @BoomBuencamino People power kung walang covid ðŸ˜‚ nung walang covid ilan beses nyo n yan sinubukan kaso hindi gumana ðŸ˜‚ 5yrs n oust duterte pro nga nga p din kau ðŸ˜‚,1
want q na nagkulay uli ng buh0k!!!!! bak3t ko kasi dinye ng itim t0 ðŸ˜«ðŸ˜«ðŸ˜«,1
@megibonbon Yakap sist....... :(,1
#OustDuterte #OustDuterte #OustDuterte #OustDuterte #OustDuterte #OUSTDUTERTENOW,2
"This is a convo of me and my friend. I can just feel the contrast of events between us. This is sorrowful â˜¹ï¸. Masyado na tayong na sanay sa buhay sa pilipinas na akala natin normal na lahat ng to, na tayo ang magaadjust dapat, hindi. Huling huli tayo sa lahat. #OUSTDUTERTE  https://t.co/wi66gzYc6Q",2
#OustDuterte  https://t.co/ifTXi9OdkJ,2
Listen to your political self.  My political self: #OustDuterte chos ðŸ˜…  #GITZZKoSariliKo,2
me posting all versions of my edits bc im indecisive  https://t.co/JtefDb19yD,1
papagod na talaga ko putangina. @ universe pls pag bigyan niyo na ko,1
@magslooper Oustduterte nyo hanggang Twitter lang.Hahahah,2
"@magslooper Mas tanga ka oustduterte,waley naman. Di k dilawan pero boboto mo dilaw. Talunan",2
taragis kahiya naman ginagawa ko sa buhay ko,2
@magslooper Msta nman oustduterte mo kelan final season.matatapos n lng si digong. Nga pala yung dilaw mo ocho derecho inidoro uli.,1
"WTF NTF-ELCAC, gagago niyo.  #NoToRedTagging #ABOLISHNTFELCAC #OustDuterte",2
grabe judgement!!!! ang mahalaga sanay ako mag bike doesnt matter kung saan lang kaya ko i-bike,1
TINGNAN: Nagsindi ng kandila ang mga masa  bilang pag-alala sa mga pinaslang ng rehimeng Duterte.  Namamanata ang mga mamamayang Pilipino sa muling pagkabuhay ng mga martir sa patuloy na pakikibaka kasama ng masa para sa buhay na ganap at kasiya-siya.  #CarryTheCross #OustDuterte  https://t.co/KVyu0haizF,2
"lmao hindi ako ""pro-admin."" iâ€™m pro-filipino. get out of here. ðŸ¤®  criticizing the critics of duterte doesnâ€™t make me a duterte supporter.   #OustDuterte #DutertePalpak  https://t.co/OH6eEfRPJi",2
"@MeFancyYou lmao hindi ako ""pro-admin."" iâ€™m pro-filipino get out of here. ðŸ¤® criticizing the critics of duterte doesnâ€™t make me a duterte supporter.  #OustDuterte #DutertePalpak",1
actually ang ekis ay kapag bumaba ka ng bus sa oritgas tas aakyat ka pa ng sobrang taas na mrt station then maglalakad til half tas iikot then bababa para makatawid papunta sa megamall side then bababa ka don sa tanginang daanan na sideways ka lang magkakasya,1
Abadilla also condemned the lack of support for students and personnel as the university enters its second year of distance learning.  #DefendUP #OustDuterte,1
"GET TO KNOW THE LEADING ANTI-FASCIST NETWORK OF THE UP COMMUNITY! JOIN UPRISE!  UPRISE Orientation September 18 (Saturday), 6:00 PM via Zoom Orientation Link:  https://t.co/kuL6XS3wBy  #JoinUPRISE #FightTyranny #EndStateFascism #OustDuterte  https://t.co/j9km2iy8k7",2
"g na g si kristine joy xd eme patuloy na kalampagin ang UP Admin na dinggin ang panawagan ng mga estudyante, propesor, at manggagawa ng pamantasan! Patalsikin ang punoâ€™t dulo ng paghihirap natin! #OustDuterteNow!  #KilosNaUP  #LigtasNaBalikEskwela  #NoToBudgetCuts  #OustDuterte",1
"ATENEAN FREEDOM FIGHTER  â€œA freedom fighter is one who fights with or without a gun. You should resist this dictatorship in any way you can. It demands that we give the best of our talent, time, and effort â€” nothing less.â€   - Ferdie Arceo   #MartialLawCommemoration #OustDuterte  https://t.co/wWJTJT3Zf4",2
dropping by twitter after 4 months and i just want to say TANGINA MO BONG GO ðŸ¤¬ #OustDuterte !!!!!!!!!!!,2
Kaya ikaw sumali ka na sa Youth Unbound Southern Tagalog at patalsikin natin si Duterte! Stop the killings! Prosecute duterte and his cohorts! End Duterte Dynasty! #OustDuterte  Tara at magpa-orient sa amin anytime:  https://t.co/Ot90j5ucpF,2
Marcos-Duterte walang pinagiba Wala ba talagang pinagiba? Syempre meron! Ang pagkakaiba nila ay hindi na aabot si duterte ng 21 taon bago mapatalsik ng taong bayan.   #OustDuterte   ðŸ”— https://t.co/Lo63zr8PWk  https://t.co/2GCRf89oXo,2
I finally registered to vote! Add 1 more ballot to #OustDuterte,1
#RegistertoVote #Halalan2022 #OustDuterte    https://t.co/srXTZzV26R  https://t.co/4z5PerK3oz,1
"If investing in the country for 600k could land you with billions of govâ€™t contracts and let you buy real luxury cars, then welcome to the ðŸ‡µðŸ‡­!!! Home of the investment capital of the world for crooked businessmen. #Pharmally #DOH #OustDuterte",1
"ICYMI: Earlier today, the University Student Council, together with various student formations and members of the UP community, mobilized in Quezon Hall as the new semester begins.  #FirstDayFight #EducationIsARight #NoToUPBudgetCut #LigtasNaBalikEskwela #OustDuterte  https://t.co/mQo1ctC7dB",2
Huli kayo balbon. Mga kawatan for sure pati si Tatay Meron hati sa ninakaw nila sa kaban ng bayan. #OustDuterte,2
"@DickGordonDG @AltABSCBN Ayos, Sir Dick. Ngayon, time machine na lang kailangan mo to undo 5 years of enabling the madman attorney clown in Malacanang.",1
@TENSZIP oust duterte po,1
ð„ð€ð’ð‹ ð”ð§ð¢ð­ð² ð’ð­ðšð­ðžð¦ðžð§ð­ | ð…ð¢ð«ð¬ð­ ðƒðšð² ð…ð¢ð ð¡ð­  Maaaring basahin ang buong pahayag dito:  https://t.co/fb3RkYNvPr  #FirstDayFight #LigtasNaBalikEskwela #LigatasNaBalikLaboratoryo #DefendUP #OustDuterte  https://t.co/e9gaZWNX8N,2
".@lfsupdiliman: Walang iba pang patutunguhan ang ating bayan kundi singilin si Duterte sa kanyang kriminal na kapabayaan.  Walang siyang ibang ginawa kundi manilbihan sa kanyang imperyalistang amo, tumanggap ng mga armas. #OustDuterte #FirstDayRage  https://t.co/d2kfapX12D",2
Ganito utak ng mga dilawan.. kung hindi ufo..oust marcos..kung di oust marcos ..oust duterte hahhay  https://t.co/ugzkciRTNW,1
Basahin ang buong pahayag:  https://t.co/PDoGvdvoqm  #NoToUPBudgetCut #LigtasNaBalikEskwela #OustDuterte,1
ðŸŽ¶ Is it too late now to say #OustDuterte ðŸŽ¶  https://t.co/sEvFvkLWQI,1
"Anakpawis: Duterte, bumaba ka na, umalis ka na diyan kung di mo rin lang kayang ibigay ang dapat para sa mamamayan.  Ang bawat mamamayan ay nagugutom na. Bilang magulang, kailangan kong unahin ang aking anak para matuto, pero paano ang kanilang pagkain sa araw-araw? #OustDuterte  https://t.co/2cVkYIjxYF",2
"wow kala mo tlga artist,,, anw proud pa rin ako d2!! perfect score ba naman mwehe #OUSTDUTERTE #artph",1
"Ang funny ng ""oust duterte"" sabi ng kaklase ko gago ðŸ˜­",2
"you literally used a facist for fanwars? may mas malalim tayong problema, take your bitterness somewhere #OustDuterte",1
"edi hindi napa-ingay ang kampanya sa no to jeepney phaseout, walang nariyan sa mga jeepney drivers sa kanilang pagdurusa sa ilalim ng pasista? edi hindi namin naipalalim ang diskurso at hindi nila masasambit ang oust duterte at no to jeepney phaseout? marami pang kailangang-",2
#OustDuterte send to 2366.,2
"@ANCALERTS @DickGordonDG @_katrinadomingo @sherieanntorres remember ""kung di ka TeRorista bakit ka mAtAkot"" apply na natin dito. ""Kung di ka corrupt bakit ayaw pa-imbestiga""  #OustDuterte  #DutertePalpak",1
i have rights #OustDuterte,1
Oo nga namanâ€¦ kung scarce ang supply bakit ang bilis mag deliver ng masks ng Pharmally tapos bakit ginamit ang presyo ay SRP when they got it at bulk or wholesale ? Ano na DOH ?!? ano na DOOKIE ?!? TANG AMA NYO !!! Magnanakaw kayo !!! #DuqueResign #OustDuterte,2
"Son of a BITCH, nearly expiring test kits yan ang sinupply sa Pharmally tapos sabi ng DOH, tanggapin na yan kahit subpar quality, those were worth a whopping 5 Billion Pesos - PUTANG INANG DOH yan !!! #OustDuterte #DuqueResign",2
"And I'm already seeing it among loved ones in the service sector. Please use the rage to make people vote, or push for #OustDuterte, because even they're on shaky ground with those issues.",1
"Dapat lamang na mapatalsik na si Duterte pati ang mga alipores nito! Walang nagawa tama at puro na lamang pahirap ang ipinararanas sa masa! Duterte pahirap, korap, pasista, at berdugo! Patalsikin na sa pwesto! Sumali sa Anakbayan PUP! (5/5) #JoinAnakbayanPUP #OustDuterte",2
Weh sabihin mo nga oust duterte,1
Interesting topic! #OustDuterte #TonyoTalks  https://t.co/IG64ws8mJq,1
"Hayup ang Exec ng Pharmally mga Tsikot Porsche, Lexus, Lambo. POTAH !!! Yan ang mga bata ni Duterte !!! #OustDuterte #DuqueResign #JailtheseBastards !!!",2
"@AltABSCBN Sa nangyayari ngayon sa pinas, dalawa na Lang pag pipilian mo, it's either #OustDuterte  or #LetLeniLead,  pag wala kang pag pipilian,  manahimik ka na Lang",2
Anong update ba ina-ask mo?  https://t.co/MgUGK3dhiL,1
"@mikaceleste_ OUST DUTERTE char.  Hi ate! Hope you could formulate a title na! Rooting for you! Sorry di po kasi ako magaling sa field na yan. Hihi. Just wanted to drop by, come and say Hi po hihi :) ingat ka po lagiiii! Hope u still remember me ðŸ¥°",2
"Halos 6 years na ang kanilang oust duterte. Nang hindi nila magawa, mga dayuhan ang gusto nila gumawa nito.  Ngayon, gusto nila makipagcooperate ang gobyerno sa ICC? Para mangyari na ang hindi nila magawa?  Kami ba ang bobo?",2
Had a very smooth and quick transfer of my voters registration! This is it. #OustDuterte,1
@quizlet I miss the old version of the Learn function. Any hope of getting that one back?,1
Charles Boyle ðŸ˜­ðŸ¥²â¤ï¸ðŸ¥°,=
Sana mabigyan din tayo ng closure ni Pong Pagong...  https://t.co/kHc2jePKXz,1
@ProfessorUno The first sip will bring a smile to your faceâ€¦ then suddenly youâ€™re gulping it all. ðŸ˜‹ðŸ˜‹ðŸ˜‹  Sarap sarap!!!  https://t.co/YCFgna3Is6,2
#OustDuterte #EndStateFascism,1
#OustDuterte periodt.,1
"And also, I know this one person who really just yelled for Diokno and OustDuterte; got tons of reacts and all I know that he/she's handsome/pretty ðŸ˜¬",2
sukang suka na siya huhuhu buti nga,1
@performerDARA OUST DUTERTE NOW  DARA SOLO IS COMING,2
Ako si iza ng upb at lubos akong nakikiisa sa pagkundina sa serye ng mga red-tagging seminar na isinagawa at planong isagawa ng RTF-ELCAC. Hindi terorismo ang paglaban para sa karapatan!  BUWAGIN ANG NTF-ELCAC!  #NoToRedTagging #AbolishNTFELCAC #OustDuterte,2
@nuelleduterte Nadulas lang po! Slip of the tongue ng ulol na butiki.  #OustDuterte #WakasanNa,2
"BAKUNA KAPALIT NG PWERSANG IMPERYALISTA: VFA OPERATIONS SA BANSA, TULOY PA RIN.  #JunkVFA #USTroopsOutNow #ImperyalismoIbagsak #DefendPHSovereignty #DuterTUTA #OUSTDUTERTE  https://t.co/1BZJ0mQLgd",1
"BAKUNA KAPALIT NG PWERSANG IMPERYALISTA: VFA OPERATIONS SA BANSA, TULOY PA RIN  #JunkVFA #USTroopsOutNow #ImperyalismoIbagsak #DefendPHSovereignty #DuterTUTA #OUSTDUTERTE  https://t.co/JLuy3s36hS",2
Ako si July ng @igyupb at lubos akong nakikiisa sa pagkundina sa serye ng mga red-tagging seminar na isinagawa at planong isagawa ng RTF-ELCAC. Hindi terorismo ang paglaban para sa karapatan!  BUWAGIN ANG NTF-ELCAC!  #NoToRedTagging #AbolishNTFELCAC #OustDuterte,1
Oust Duterte Now. #OUSTDUTERTENOW,2
"ISKOLAR NG BAYAN, NGAYON AY LUMALABAN!  Bukas, muling sasabak sa panibagong taon-akademiko ng remote learning ang mga Iskolar ng Bayan, ang kaguruan, at [...]  #FirstDayFight #UPKilosNa #WalangIwananUP #LigtasNaBalikEskwela #OustDuterte  https://t.co/t7QfrZSeou",2
@JingcoIsrael @jarchiong tangina ka snsnndndnsnnd mali pala spell q,1
Ako si Mavi ng @igyupb @acsupb at lubos akong nakikiisa sa pagkundina sa serye ng mga red-tagging seminar na isinagawa at planong isagawa ng RTF-ELCAC. Hindi terorismo ang paglaban para sa karapatan!  BUWAGIN ANG NTF-ELCAC!  #NoToRedTagging #AbolishNTFELCAC #OustDuterte,2
#FirstDayFight: Unity Statement for the Safe Reopening of Schools and Resisting UP Budget Cut  Amplify our calls for our democratic rights and resist the budget cuts for UP!  #FirstDayFight #NoToBudgetCut #LigtasNaBalikEskwela #DefendUP #OustDuterte,2
"JOIN THE LEADING ANTI-FASCIST ALLIANCE OF THE UP COMMUNITY!  UP Rises Against Tyranny and Dictatorship (UPRISE) Orientation September 18 (Saturday), 6:00 PM via Zoom Orientation Link:  https://t.co/kuL6XS3wBy  #JoinUPRISE #FightTyranny #EndStateFascism #OustDuterte  https://t.co/xPgcybBqfw",2
#FirstDayFight: Unity Statement for the Safe Reopening of Schools and Resisting UP Budget Cut  Amplify our calls for our democratic rights and resist the budget cuts for UP!  #FirstDayFight #NoToBudgetCut #LigtasNaBalikEskwela #DefendUP #OustDuterte  https://t.co/H5bULshfSk,2
"Basahin ang buong pahayag:  https://t.co/j6NuQh45a8  Itigil ang redtagging! Buwagin ang NTF-ELCAC! Patalsikin ang pabaya, pahirap, at pasistang rehimeng Duterte!  #NoToRedtagging #AbolishNTFELCAC #LigtasNaBalikEskwela #OustDuterte",2
join sa first day fight bukas!  10 am press con 4 pm protest action quezon hall!,1
Isang #OustDuterte nga diyan!,2
besides big parties would entail overlapping friend groups which is magulo because i have different vibes with each group (?) anw chel diokno for senator join ndmos oust duterte,2
"During that rally, several people were red-tagged. Women organizers, students, and members of the press. We must strengthen the call to stop red-tagging! Abolish NTF-ELCAC! #ActivistsNotTerrorists #AbolishNTFELCAC  #OustDuterte  https://t.co/ShSLVpG2jA",2
"Ako si Jude, ng @elepsbaguio @UPONEBaguio, lubos akong nakikiisa sa pagkundina sa serye ng mga red-tagging seminar na isinagawa at planong isagawa ng RTF-ELCAC. Hindi terorismo ang paglaban para sa karapatan!  BUWAGIN ANG NTF-ELCAC!  #NoToRedTagging #AbolishNTFELCAC #OustDuterte",2
Ako si Raven ng @igyupb @acsupb at lubos akong nakikiisa sa pagkundina sa serye ng mga red-tagging seminar na isinagawa at planong isagawa ng RTF-ELCAC. Hindi terorismo ang paglaban para sa karapatan!  BUWAGIN ANG NTF-ELCAC!  #NoToRedTagging #AbolishNTFELCAC #OustDuterte,2
@performerDARA OUST DUTERTE PLEASE  DARA SOLO IS COMING,2
2020 pa ko grumaduate pero gusto ko lang ishare itong napakagandang write-up na gawa ni Jampol para sakin.   #STP #STR #HST #OustDuterte â¤ï¸ðŸ’šâœŠðŸŒ»  https://t.co/u26VPMrMvw,2
#OustDuterte  :&gt;&gt;,2
"#Padasig | Communists must be ready at all times to stand up for the truth, because truth is in the interests of the people; -- Mao Zedong  #ServeThePeople #OustDuterte  https://t.co/jYQVhmpSyd",2
"""...and the killings neither as legitimate nor as mere excesses in an otherwise legitimate operation.""  #DuterteKriminal #DuterteWakasan #OustDuterte",2
Naku!! Mahigit 1 taon na tayong naka-lockdown dahil sa palpak at inutil na tugon ng rehimeng Duterte sa pandemya! Sawa ka na ba sa ganitong set-up? Nakaka burn out ang Online Class?? Rinig namin kayo!!   Kaya ano pang hinihintay nyo? Sumali na sa Anakbayan-Morayta #OustDuterte  https://t.co/zuv7gjA59f,2
Hindi ko alam kung anong DDS ba yang username eme niya hahaha pero let this be a sign na magwawagi tayo kontra sa mga DDS hahha #OustDuterte  https://t.co/mwpeJBFatE,2
@yan7aos FUCKKKKKKKKKKKKK YOOOOOOOO U SHOULDVE SAID OUST DUTERTE OR SMTH FUCKCKCKKASKJDFNKAJWENRJKAWENRAWELKMAKLER,2
"Duterte's politicians and businessmen that lie at Bacolod City for their crimes elsewhere, time was never on your side. You'll be legally destroyed for her rape-murder. #DUTERTEMANYAK #DUTERTERAPIST #DUTERTEYAKUZA #OUSTDUTERTE  https://t.co/M41MBx906F",2
