Tweets,Score
lisa lisa !! can you say #OustDuterte ?? ðŸ˜‡,2.00 
"Canâ€™t really blame people for insisting on going out to work kahit masama na pakiramdam nila. Pag walang maasahan sa gobyerno, magkakanya kanya na lang mga tao. At the expense of their health &amp; people around them. I hope Dutae and his ilk suffers long and hard. #OustDuterte",1.00 
@Sheaninaaa hindi ka na makakatakas hahahahahaha,0.00 
"HAPPENING TODAY! Join us our  Kasama's in the UK as we commemorate the 49th Year of Martial Law Declaration.  TODAY - 2PM at the All Saint Church, Battersea, London, SW11 4BD. View the location using this link:   https://t.co/sht2wWrdXF  #NeverAgain #MartialLaw #OustDuterte  https://t.co/PI7i7OTWSZ",0.00 
"@Miss_Chdmngo Those were the times na I was blinded by the lies of Marcoses. Ang mahalaga, natututo na ako sa history and never again to Marcoses, EVER!!! byen Sandro ditmo hahaha chos",1.00 
"""wala ng posas posas dapat na bang ma todas namamasada lang naman ng bente kuwatro oras"" oust duterte",1.00 
Still duterte gd ko ya  #DutertePalpak #OustDuterte #dutertelegacy #DuterteCorrupt  https://t.co/3UZeiXYufH,2.00 
"@GinevraSMichael @adn_lover People have freedom to express their concern and to criticize. Why are you imposing your belief on others? Their account, their choice.",1.00 
Anti-vaxxer plus anti-masker plus DDS = ALL SHADES OF RED FLAG  #OustDuterte #VoteWiselyThis2022 #WearMasks #MasksSaveLives #GetVaccinatedNow,2.00 
Period.,0.00 
Pwedeng manahimik ka na lang with mariel????,1.00 
good mornight! #OustDuterte #OustDuterteNow,1.00 
@luckyako @UMA_LAGWA,0.00 
made me realize how filipino movie posters emphasize the actors more,0.00 
gusto ko rin ng genuine happiness for now!!!,0.00 
"kaka oust duterte ko, iba pa ata ang mauunang ma oust ko ah HAHAHA",1.00 
11:11 oust duterte,1.00 
Lol Toni,0.00 
@goergeorwell read it HAHAHHA thanks sa free consult doc,0.00 
Duterte's cops have zero respect for human life. #DUTERTEMANYAK #DUTERTERAPIST #DUTERTEYAKUZA #OUSTDUTERTE,2.00 
@Bambam1979yah1 Marcos,0.00 
@magingbarya it be the typos,0.00 
oust duterte cutie ðŸ¤žðŸ»,1.00 
"Magpapatuloy na lumakas, lumalawak at lumalaban! Sa mga may nais sumali sa Anakbayan-Plm, mag-sign up lamang sa google form na ito:  https://t.co/g2YBm5VDPx   #JoinAnakbayanPLM #OustDuterte [6/6]",1.00 
@dreahn_4withsun TAMA oust duterte po ðŸ’–ðŸ’–ðŸ’–,1.00 
char skskskjsndndnsnsn,0.00 
boob job cutie â˜ºï¸,0.00 
putangina???,1.00 
so much shit in my head and in my hands literally cant sleep w/o thinking abt each thing not done bc i cant fucken do it rn or im made to think im the only one who should do it,2.00 
@SapphireCel @theblackbox765 @reyna_elena Oust duterte episode 987654321234556788990,1.00 
@choisantino TANG INA BAT DI AKO NA INFORM OUST DUTERTE NA TALAGA DI NA DISSEMINATE NG MAAYOS YUNG NEWS ðŸ™„,2.00 
@jwnagvn yezz,0.00 
"Wala na kaming naramdaman bukod sa ubo minsanðŸ™ðŸ™ ingat talaga sa covid, sobrang silent killer.",1.00 
@onceelj LAMAN ngem nag clueless tayo met ðŸ¤£,0.00 
NAPAKA FEELING,1.00 
i miss f2f grabe #OustDuterte,1.00 
"Such an intelligent show, @netflix Sex Education.",0.00 
"Sobrang IRONic, kinakalawang na. ðŸ˜”",1.00 
cannot fucking breathe for the life of me,2.00 
"ATENEAN PEOPLE'S POET  ""Awakened, the masses are Messiah.  Here among workers and peasants our lost Generation has found its true, its only home."" - Eman Lacaba 1976  #MartialLawCommemoration #OustDuterte  https://t.co/V0XpYnLfQ6",1.00 
#oustDuterte,1.00 
@kcmoomooo UUUUUUYYYY ginagawa ko rin â€˜yan kapag bumibiling bolpen!!! taâ€™s nilalagay ko oust duterte ganern HAHAHA,1.00 
"panoorin ang ""Ika-49 na Anibersaryo ng Martial Law: Saksi ang Kasaysayan, Diktaduryang Duterte Wakasan!"" online forum sa FB page ng Anakbayan Metro-Baguio, 5PM. BUKAS NA! :)  #MLNoonAtNgayon #NeverAgain #DuterteWakasan #OUSTDUTERTE  https://t.co/NAW8vuL9oD",2.00 
paano ba i-let go 'tong HP ðŸ¥²,0.00 
"The difference between ninoy and leloy is that the former was more open to an alliance to oust a dictator, hence his call for legalization. the latter just wants legalization to eliminate the other, instead of forming an oust alliance to oust duterte. Paingay lang ganern.",1.00 
TAMAAA ðŸ˜ŒðŸ˜ŒðŸ˜Œ  #oustduterte,1.00 
Admits it. Apologizes for it. Says #OustDuterte.,1.00 
@bluvacuum nag dye nga ako mare ng itim. mag blotch tong bleach sa buhok ko,0.00 
my coworker just called me weina im ðŸ¥ºðŸ¥ºðŸ¥ºðŸ¥ºðŸ¥º sige next yr na ko nagrresign,0.00 
OUST DUTERTE,2.00 
ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/Z7uGQcpIbq,0.00 
REGISTERED! Ready na po ako to fucking #OustDuterte  https://t.co/kBPnLJqFdE,1.00 
@bluvacuum i c. u is sabotaging me,0.00 
Wala talagang alam ang mga walang hiyang ito kundi takutin at pagbayarin ang mga tao sa kapabayaan ng gobyerno. Kayo ang may pananagutan sa bayan! Kayo ang may kailangang pagbayaran! Ang kapal kapal kapal ninyong lahat! #OustDuterte  https://t.co/96ucWBwyoA,2.00 
"@GinevraSMichael @adn_lover Ironically, you're just as imposing as the person whom you're talking with. Parang paradox of tolerance lang yan. Ang pinagkaiba niyong dalawa, you lean on the side of the Marcos enabler.",1.00 
@zeniabanx iloilo naaaa!!!!! nakaquarantine ko now,0.00 
@bluvacuum nag itim nga ako ng buh0k. di kaya,0.00 
"Of course you say this, isa ka din e.",0.00 
@InahEvans *Dds to their poon - kinukunsinti ka kung merong nagawang maliâ€” oona oona sige na tama ka naman palage eh. #OustDuterte,2.00 
sino nakapag ps 21 na dito,0.00 
reply down below ano dapat una ko ipaint gamit gouache,0.00 
May pa dp blast pala sila  Ako na kakachange lang ng dp :),0.00 
Campers na ata iba sa comelec eh. Bawi after 6 years na lang #OustDuterte padin,1.00 
tf tf tf,1.00 
@zeniabanx miss u gwaps,0.00 
@Cythebroken @BoomBuencamino People power kung walang covid ðŸ˜‚ nung walang covid ilan beses nyo n yan sinubukan kaso hindi gumana ðŸ˜‚ 5yrs n oust duterte pro nga nga p din kau ðŸ˜‚,1.00 
"when i find myself in times of trouble, mother mary comes to me. speaking words of wisdom, ""oust Duterte""",1.00 
san ba may beef tapa,0.00 
want q na nagkulay uli ng buh0k!!!!! bak3t ko kasi dinye ng itim t0 ðŸ˜«ðŸ˜«ðŸ˜«,0.00 
hoyy maris ano feeling ng peyborit ni Lord??? @MissMarisRacal,0.00 
"huhhh bakit ang tanda ko sa mga trailer, japanese yung squid game",0.00 
@megibonbon Yakap sist....... :(,1.00 
#OustDuterte #OustDuterte #OustDuterte #OustDuterte #OustDuterte #OUSTDUTERTENOW,2.00 
"This is a convo of me and my friend. I can just feel the contrast of events between us. This is sorrowful â˜¹ï¸. Masyado na tayong na sanay sa buhay sa pilipinas na akala natin normal na lahat ng to, na tayo ang magaadjust dapat, hindi. Huling huli tayo sa lahat. #OUSTDUTERTE  https://t.co/wi66gzYc6Q",1.00 
#OustDuterte  https://t.co/ifTXi9OdkJ,2.00 
Listen to your political self.  My political self: #OustDuterte chos ðŸ˜…  #GITZZKoSariliKo,1.00 
me posting all versions of my edits bc im indecisive  https://t.co/JtefDb19yD,0.00 
papagod na talaga ko putangina. @ universe pls pag bigyan niyo na ko,1.00 
the kpop one,0.00 
@monodenmar @notdgmr Edgiemar for President #OustDuterte  https://t.co/bBzGd0CN1N,1.00 
yeah #oustduterte,1.00 
Hear hear,0.00 
@magslooper Oustduterte nyo hanggang Twitter lang.Hahahah,1.00 
"@magslooper Mas tanga ka oustduterte,waley naman. Di k dilawan pero boboto mo dilaw. Talunan",1.00 
taragis kahiya naman ginagawa ko sa buhay ko,0.00 
@magslooper Msta nman oustduterte mo kelan final season.matatapos n lng si digong. Nga pala yung dilaw mo ocho derecho inidoro uli.,1.00 
@keichithomas @qooqsie copy it and take a pic,0.00 
"WTF NTF-ELCAC, gagago niyo.  #NoToRedTagging #ABOLISHNTFELCAC #OustDuterte",2.00 
grabe judgement!!!! ang mahalaga sanay ako mag bike doesnt matter kung saan lang kaya ko i-bike,1.00 
TINGNAN: Nagsindi ng kandila ang mga masa  bilang pag-alala sa mga pinaslang ng rehimeng Duterte.  Namamanata ang mga mamamayang Pilipino sa muling pagkabuhay ng mga martir sa patuloy na pakikibaka kasama ng masa para sa buhay na ganap at kasiya-siya.  #CarryTheCross #OustDuterte  https://t.co/KVyu0haizF,2.00 
"lmao hindi ako ""pro-admin."" iâ€™m pro-filipino. get out of here. ðŸ¤®  criticizing the critics of duterte doesnâ€™t make me a duterte supporter.   #OustDuterte #DutertePalpak  https://t.co/OH6eEfRPJi",1.00 
@cat_cedric Of course you did ðŸ˜½,0.00 
"@MeFancyYou lmao hindi ako ""pro-admin."" iâ€™m pro-filipino get out of here. ðŸ¤® criticizing the critics of duterte doesnâ€™t make me a duterte supporter.  #OustDuterte #DutertePalpak",1.00 
yan ba ang accessible ?????,0.00 
actually ang ekis ay kapag bumaba ka ng bus sa oritgas tas aakyat ka pa ng sobrang taas na mrt station then maglalakad til half tas iikot then bababa para makatawid papunta sa megamall side then bababa ka don sa tanginang daanan na sideways ka lang magkakasya,0.00 
ito talaga,0.00 
Abadilla also condemned the lack of support for students and personnel as the university enters its second year of distance learning.  #DefendUP #OustDuterte,0.00 
"GET TO KNOW THE LEADING ANTI-FASCIST NETWORK OF THE UP COMMUNITY! JOIN UPRISE!  UPRISE Orientation September 18 (Saturday), 6:00 PM via Zoom Orientation Link:  https://t.co/kuL6XS3wBy  #JoinUPRISE #FightTyranny #EndStateFascism #OustDuterte  https://t.co/j9km2iy8k7",1.00 
"g na g si kristine joy xd eme patuloy na kalampagin ang UP Admin na dinggin ang panawagan ng mga estudyante, propesor, at manggagawa ng pamantasan! Patalsikin ang punoâ€™t dulo ng paghihirap natin! #OustDuterteNow!  #KilosNaUP  #LigtasNaBalikEskwela  #NoToBudgetCuts  #OustDuterte",2.00 
"ATENEAN FREEDOM FIGHTER  â€œA freedom fighter is one who fights with or without a gun. You should resist this dictatorship in any way you can. It demands that we give the best of our talent, time, and effort â€” nothing less.â€   - Ferdie Arceo   #MartialLawCommemoration #OustDuterte  https://t.co/wWJTJT3Zf4",1.00 
dropping by twitter after 4 months and i just want to say TANGINA MO BONG GO ðŸ¤¬ #OustDuterte !!!!!!!!!!!,2.00 
Kaya ikaw sumali ka na sa Youth Unbound Southern Tagalog at patalsikin natin si Duterte! Stop the killings! Prosecute duterte and his cohorts! End Duterte Dynasty! #OustDuterte  Tara at magpa-orient sa amin anytime:  https://t.co/Ot90j5ucpF,2.00 
Marcos-Duterte walang pinagiba Wala ba talagang pinagiba? Syempre meron! Ang pagkakaiba nila ay hindi na aabot si duterte ng 21 taon bago mapatalsik ng taong bayan.   #OustDuterte   ðŸ”— https://t.co/Lo63zr8PWk  https://t.co/2GCRf89oXo,2.00 
lam niyo ba bigatin speakers dito,0.00 
"Test, test, test!!!!",0.00 
I finally registered to vote! Add 1 more ballot to #OustDuterte,1.00 
#RegistertoVote #Halalan2022 #OustDuterte    https://t.co/srXTZzV26R  https://t.co/4z5PerK3oz,1.00 
"If investing in the country for 600k could land you with billions of govâ€™t contracts and let you buy real luxury cars, then welcome to the ðŸ‡µðŸ‡­!!! Home of the investment capital of the world for crooked businessmen. #Pharmally #DOH #OustDuterte",1.00 
"ICYMI: Earlier today, the University Student Council, together with various student formations and members of the UP community, mobilized in Quezon Hall as the new semester begins.  #FirstDayFight #EducationIsARight #NoToUPBudgetCut #LigtasNaBalikEskwela #OustDuterte  https://t.co/mQo1ctC7dB",1.00 
Huli kayo balbon. Mga kawatan for sure pati si Tatay Meron hati sa ninakaw nila sa kaban ng bayan. #OustDuterte,1.00 
@supernegatrona @AltABSCBN Sana all ðŸ¤—ðŸ¤—ðŸ¤—,0.00 
"@DickGordonDG @AltABSCBN Ayos, Sir Dick. Ngayon, time machine na lang kailangan mo to undo 5 years of enabling the madman attorney clown in Malacanang.",0.00 
@TENSZIP oust duterte po,1.00 
ð„ð€ð’ð‹ ð”ð§ð¢ð­ð² ð’ð­ðšð­ðžð¦ðžð§ð­ | ð…ð¢ð«ð¬ð­ ðƒðšð² ð…ð¢ð ð¡ð­  Maaaring basahin ang buong pahayag dito:  https://t.co/fb3RkYNvPr  #FirstDayFight #LigtasNaBalikEskwela #LigatasNaBalikLaboratoryo #DefendUP #OustDuterte  https://t.co/e9gaZWNX8N,1.00 
".@lfsupdiliman: Walang iba pang patutunguhan ang ating bayan kundi singilin si Duterte sa kanyang kriminal na kapabayaan.  Walang siyang ibang ginawa kundi manilbihan sa kanyang imperyalistang amo, tumanggap ng mga armas. #OustDuterte #FirstDayRage  https://t.co/d2kfapX12D",1.00 
Ganito utak ng mga dilawan.. kung hindi ufo..oust marcos..kung di oust marcos ..oust duterte hahhay  https://t.co/ugzkciRTNW,2.00 
Basahin ang buong pahayag:  https://t.co/PDoGvdvoqm  #NoToUPBudgetCut #LigtasNaBalikEskwela #OustDuterte,1.00 
ðŸŽ¶ Is it too late now to say #OustDuterte ðŸŽ¶  https://t.co/sEvFvkLWQI,1.00 
Yup.,0.00 
"Anakpawis: Duterte, bumaba ka na, umalis ka na diyan kung di mo rin lang kayang ibigay ang dapat para sa mamamayan.  Ang bawat mamamayan ay nagugutom na. Bilang magulang, kailangan kong unahin ang aking anak para matuto, pero paano ang kanilang pagkain sa araw-araw? #OustDuterte  https://t.co/2cVkYIjxYF",2.00 
"wow kala mo tlga artist,,, anw proud pa rin ako d2!! perfect score ba naman mwehe #OUSTDUTERTE #artph",1.00 
MWEHEHEHEHEHEHE,0.00 
"Ang funny ng ""oust duterte"" sabi ng kaklase ko gago ðŸ˜­",0.00 
"you literally used a facist for fanwars? may mas malalim tayong problema, take your bitterness somewhere #OustDuterte",1.00 
"edi hindi napa-ingay ang kampanya sa no to jeepney phaseout, walang nariyan sa mga jeepney drivers sa kanilang pagdurusa sa ilalim ng pasista? edi hindi namin naipalalim ang diskurso at hindi nila masasambit ang oust duterte at no to jeepney phaseout? marami pang kailangang-",0.00 
#OustDuterte send to 2366.,2.00 
"@ANCALERTS @DickGordonDG @_katrinadomingo @sherieanntorres remember ""kung di ka TeRorista bakit ka mAtAkot"" apply na natin dito. ""Kung di ka corrupt bakit ayaw pa-imbestiga""  #OustDuterte  #DutertePalpak",1.00 
i have rights #OustDuterte,1.00 
can someone do this for me pls,0.00 
i got so lucky with uuuuuuuu haysssssssssss 4lyferssssss,0.00 
Oo nga namanâ€¦ kung scarce ang supply bakit ang bilis mag deliver ng masks ng Pharmally tapos bakit ginamit ang presyo ay SRP when they got it at bulk or wholesale ? Ano na DOH ?!? ano na DOOKIE ?!? TANG AMA NYO !!! Magnanakaw kayo !!! #DuqueResign #OustDuterte,2.00 
"Son of a BITCH, nearly expiring test kits yan ang sinupply sa Pharmally tapos sabi ng DOH, tanggapin na yan kahit subpar quality, those were worth a whopping 5 Billion Pesos - PUTANG INANG DOH yan !!! #OustDuterte #DuqueResign",2.00 
@istaxtax Love you all B99 cast&amp;crew!!!!!!!!,0.00 
"And I'm already seeing it among loved ones in the service sector. Please use the rage to make people vote, or push for #OustDuterte, because even they're on shaky ground with those issues.",1.00 
"Dapat lamang na mapatalsik na si Duterte pati ang mga alipores nito! Walang nagawa tama at puro na lamang pahirap ang ipinararanas sa masa! Duterte pahirap, korap, pasista, at berdugo! Patalsikin na sa pwesto! Sumali sa Anakbayan PUP! (5/5) #JoinAnakbayanPUP #OustDuterte",2.00 
Weh sabihin mo nga oust duterte,1.00 
"@jwnagvn sadly,,,,,,,,,yes:(( :((( :((((((",0.00 
Gusto ko ng dynamite sticks please ðŸŒ¶,0.00 
Interesting topic! #OustDuterte #TonyoTalks  https://t.co/IG64ws8mJq,1.00 
"Hayup ang Exec ng Pharmally mga Tsikot Porsche, Lexus, Lambo. POTAH !!! Yan ang mga bata ni Duterte !!! #OustDuterte #DuqueResign #JailtheseBastards !!!",2.00 
"@AltABSCBN Sa nangyayari ngayon sa pinas, dalawa na Lang pag pipilian mo, it's either #OustDuterte  or #LetLeniLead,  pag wala kang pag pipilian,  manahimik ka na Lang",1.00 
Anong update ba ina-ask mo?  https://t.co/MgUGK3dhiL,0.00 
"@mikaceleste_ OUST DUTERTE char.  Hi ate! Hope you could formulate a title na! Rooting for you! Sorry di po kasi ako magaling sa field na yan. Hihi. Just wanted to drop by, come and say Hi po hihi :) ingat ka po lagiiii! Hope u still remember me ðŸ¥°",1.00 
"Halos 6 years na ang kanilang oust duterte. Nang hindi nila magawa, mga dayuhan ang gusto nila gumawa nito.  Ngayon, gusto nila makipagcooperate ang gobyerno sa ICC? Para mangyari na ang hindi nila magawa?  Kami ba ang bobo?",1.00 
Had a very smooth and quick transfer of my voters registration! This is it. #OustDuterte,1.00 
@quizlet I miss the old version of the Learn function. Any hope of getting that one back?,0.00 
Charles Boyle ðŸ˜­ðŸ¥²â¤ï¸ðŸ¥°,0.00 
Sana mabigyan din tayo ng closure ni Pong Pagong...  https://t.co/kHc2jePKXz,0.00 
@ProfessorUno The first sip will bring a smile to your faceâ€¦ then suddenly youâ€™re gulping it all. ðŸ˜‹ðŸ˜‹ðŸ˜‹  Sarap sarap!!!  https://t.co/YCFgna3Is6,0.00 
#OustDuterte #EndStateFascism,1.00 
#OustDuterte periodt.,1.00 
"And also, I know this one person who really just yelled for Diokno and OustDuterte; got tons of reacts and all I know that he/she's handsome/pretty ðŸ˜¬",0.00 
sukang suka na siya huhuhu buti nga,0.00 
"not my eomma saying ""ang cute ng ipad no"" HAHAHAHAHAHAHA OO PERO GCASH NALANG PO SANA ðŸ‘‰ðŸ»ðŸ‘ˆðŸ»",0.00 
"its almost 12, time to spam my friends with tiktok vidsss",0.00 
jokes on me,0.00 
WHAHAAHAHAHAH POTAENA ANO GAT SINESEND ANG DANCE PRACTICE NI LISA ðŸ˜­,0.00 
@performerDARA OUST DUTERTE NOW  DARA SOLO IS COMING,1.00 
Ako si iza ng upb at lubos akong nakikiisa sa pagkundina sa serye ng mga red-tagging seminar na isinagawa at planong isagawa ng RTF-ELCAC. Hindi terorismo ang paglaban para sa karapatan!  BUWAGIN ANG NTF-ELCAC!  #NoToRedTagging #AbolishNTFELCAC #OustDuterte,1.00 
@nuelleduterte Nadulas lang po! Slip of the tongue ng ulol na butiki.  #OustDuterte #WakasanNa,1.00 
