score,text
2,   nangyayari  pinas  lang  pag  pipilian  mo  either  oustduterte  letlenilead  pag  wala  kang  pag  pipilian  manahimik  lang 
1, anong  update  ba  ina  ask  mo   
2,   oust  duterte  char  hi  ate  hope  could  formulate  title  rooting  sorry  di  po  kasi  magaling  field  yan  hihi  wanted  drop  come  say  hi  po  hihi  ingat  po  lagiiii  hope  u  still  remember   
2, halo  6  year  oust  duterte  nang  magawa  dayuhan  makipagcooperate  gobyerno  icc  mangyari  magawa  ba  bobo   
1, smooth  quick  transfer  voter  registration  oustduterte 
1,   miss  old  version  learn  function  hope  getting  one  back   
1, sana  mabigyan  closure  pong  pagong   
2,   first  sip  bring  smile  face  suddenly  gulping  sarap  sarap   
1,   oustduterte  endstatefascism 
1,   oustduterte  periodt   
2, also  know  one  person  really  yelled  diokno  oustduterte  got  ton  reacts  know  shes  handsome  pretty   
1, sukang  suka  huhuhu  buti  nga 
2,   oust  duterte  dara  solo  coming 
2, si  iza  upb  lubos  akong  nakikiisa  pagkundina  serye  red  tagging  seminar  isinagawa  planong  isagawa  rtf  elcac  terorismo  paglaban  karapatan  buwagin  ntf  elcac  notoredtagging  abolishntfelcac  oustduterte 
2,   nadulas  lang  po  slip  tongue  ulol  butiki  oustduterte  wakasanna 
1, bakuna  kapalit  pwersang  imperyalista  vfa  operation  bansa  tuloy  rin  junkvfa  ustroopsoutnow  imperyalismoibagsak  defendphsovereignty  dutertuta  oustduterte   
2, bakuna  kapalit  pwersang  imperyalista  vfa  operation  bansa  tuloy  rin  junkvfa  ustroopsoutnow  imperyalismoibagsak  defendphsovereignty  dutertuta  oustduterte   
1, si  july  lubos  akong  nakikiisa  pagkundina  serye  red  tagging  seminar  isinagawa  planong  isagawa  rtf  elcac  terorismo  paglaban  karapatan  buwagin  ntf  elcac  notoredtagging  abolishntfelcac  oustduterte 
2, oust  duterte  oustdutertenow 
2, iskolar  bayan  lumalaban  bukas  muling  sasabak  panibagong  taon  akademiko  remote  learning  iskolar  bayan  kaguruan  firstdayfight  upkilosna  walangiwananup  ligtasnabalikeskwela  oustduterte   
1,   tangina  snsnndndnsnnd  mali  pala  spell  q 
2, si  mavi  lubos  akong  nakikiisa  pagkundina  serye  red  tagging  seminar  isinagawa  planong  isagawa  rtf  elcac  terorismo  paglaban  karapatan  buwagin  ntf  elcac  notoredtagging  abolishntfelcac  oustduterte 
2,   firstdayfight  unity  statement  safe  reopening  school  resisting  budget  cut  amplify  call  democratic  right  resist  budget  cut  firstdayfight  notobudgetcut  ligtasnabalikeskwela  defendup  oustduterte 
2, join  leading  anti  fascist  alliance  community  rise  tyranny  dictatorship  uprise  orientation  september  18  saturday  6  00  pm  via  zoom  orientation  link  joinuprise  fighttyranny  endstatefascism  oustduterte   
2,   firstdayfight  unity  statement  safe  reopening  school  resisting  budget  cut  amplify  call  democratic  right  resist  budget  cut  firstdayfight  notobudgetcut  ligtasnabalikeskwela  defendup  oustduterte   
2, basahin  buong  pahayag  itigil  redtagging  buwagin  ntf  elcac  patalsikin  pabaya  pahirap  pasistang  rehimeng  duterte  notoredtagging  abolishntfelcac  ligtasnabalikeskwela  oustduterte 
1, join  first  day  fight  bukas  10  press  con  4  pm  protest  action  quezon  hall   
2, oustduterte  nga  diyan   
2, besides  big  party  would  entail  overlapping  friend  group  magulo  different  vibe  group  anw  chel  diokno  senator  join  ndmos  oust  duterte 
2, rally  several  people  red  tagged  woman  organizer  student  member  press  must  strengthen  call  stop  red  tagging  abolish  ntf  elcac  activistsnotterrorists  abolishntfelcac  oustduterte   
2, si  jude  lubos  akong  nakikiisa  pagkundina  serye  red  tagging  seminar  isinagawa  planong  isagawa  rtf  elcac  terorismo  paglaban  karapatan  buwagin  ntf  elcac  notoredtagging  abolishntfelcac  oustduterte 
2, si  raven  lubos  akong  nakikiisa  pagkundina  serye  red  tagging  seminar  isinagawa  planong  isagawa  rtf  elcac  terorismo  paglaban  karapatan  buwagin  ntf  elcac  notoredtagging  abolishntfelcac  oustduterte 
2,   oust  duterte  please  dara  solo  coming 
2, 2020  grumaduate  lang  ishare  itong  napakagandang  write  gawa  jampol  sakin  stp  str  hst  oustduterte   
2,   oustduterte  gt  gt   
2,   padasig  communist  must  ready  time  stand  truth  truth  interest  people  mao  zedong  servethepeople  oustduterte   
2,   killing  neither  legitimate  mere  excess  otherwise  legitimate  operation  dutertekriminal  dutertewakasan  oustduterte 
2, naku  mahigit  1  taon  tayong  naka  lockdown  palpak  inutil  tugon  rehimeng  duterte  pandemya  sawa  ba  ganitong  set  nakaka  burn  online  class  rinig  kayo  pang  hinihintay  nyo  sumali  anakbayan  morayta  oustduterte   
2, alam  anong  dd  ba  yang  username  eme  hahaha  let  sign  magwawagi  kontra  dd  hahha  oustduterte   
2,   fuckkkkkkkkkkkkk  yoooooooo  u  shouldve  said  oust  duterte  smth  fuckckckkaskjdfnkajwenrjkawenrawelkmakler 
2, dutertes  politician  businessmen  lie  bacolod  city  crime  elsewhere  time  never  side  youll  legally  destroyed  rape  murder  dutertemanyak  duterterapist  duterteyakuza  oustduterte   
2,   oustduterte  student  social  medium  usually  timid  know  admin  would  usually  come  today  theyve  enough 
1,   hell  mapupunta  pag  letter  pangalan  pumasok  isip  mo   
1, wala  syang  neck  tattoo  wtf   
1,   ok  lang  yan  pine  away  pine  lang  tayong  oust  duterte   
2, magkano  nman  ba  kase  kikitain  nagkakandaugaga  ulul  oustduterte  kaseeeee 
2, lang  naman  fucking  pera  gcash 
1, momma  said  galingan  mo  ha  binili  kita  birks  fockin  ask  omylord   
2, alam  fucking  lie 
2,   jjjiro  demonyo  nga  pla  kayo  oust  duterte  sinisigaw  ninyo 
2,   jjjiro  lakasnyo  mag  oustduterte  ma  malaswa  kayo  bunganga  duterte  pwee   
2, defund  ntf  elcac  defend  academic  freedom  oust  duterte  defundntfelcac  oustdutertenow 
2, kala  ba  malinis  mr  president  hahahaha  ulul  oustduterte  dutertepanagutin  dutertewakasan 
1, ewan  nalang  manalo  si  atty  chel   
1, nastress  naman 
1, anlala  ched  regurgitating  red  tagging  shit 
2, thank  ate  ly  voicing  using  platform  oustduterte 
2, dont  shy  si  mo  oustduterte 
1, ngang  oustduterte  diyan   
2, dazuuuuuurv  bobo  hahahaha  oustduterte   
1, oustduterte  naman  diyan  sir  marco   
1, oustduterte  muna  dyan   
1,   oustduterte  muna 
1, parsng  sasabog  ulo 
2, gold  icc  oustduterte  oustdutertenow   
1, wala  nang  magandang  umaga  sistema  natin  palpak  oustduterte  movethesem  ligtasnabalikeskwela 
1, many  deadline  hhh  oustduterte 
2, clear  beginning  murder  core  campaign  promise  amp  political  platform  thats  still  cant  understand  he  still  power  still  genuine  supporter  believe  defend  oustduterte  notoejk  notinmyname 
2, oust  duterte   
2, citizen  country  paying  son  bitch  publicly  rant  protecting  lackies  duque  galvez  minion  congress  big  bos  michael  yang  warren  liong  lincoln  ong  etc  ba  oustduterte  duqueresign  galvezresign 
2,   ma  bobo  kayo  kakasigaw  ninyo  oust  duterte  wala  parin  nangyayari  malapit  matapos  termino  parin  kayo  nagsaya  kakasigaw  oust  tatanga  ninyo  promise   
2,   oustduterte  nga  jan  lods   
1, rsvp  sliding  scale  5  20  stopthekillingsph  duterteresign  oustduterte  phra  malayamovement  junkterrorlaw 
2, big  business  also  stop  requiring  face  shield   
2, administration  never  prioritized  mass  implementing  self  serving  neoliberal  policy  like  build  build  build  program  notocarbonprivatization  endstatefascism  defundthepolice  oustduterte 
2,   sinara  mo  track  record  mo  nung  tuta  duterte 
2,   think  personally  opinion  matter  politically  practically  convenience  u  oust  duterte  deadly  pawn   
1,   set  time  usap  di  rin  naman  lagi  nag  uusap  thru  day  basta  last  nakakusap  araw 
1, also  oust  duterte  shy  bestie 
2, sotto  enabler  far  opposition   
1, thank  enough  time  jailduterte 
2,   chellang 
2, hallelujiah  oustduterte  jailduterte  byeduterte  dutertekiller  dutertemurderer  dutertelegacy  dutertepalpak  dutertewakasan 
1, saw  license  plate  morning  ky  sign   
2, merry  christmas  oustduterte   
2,   im  leave  youre  acc  need  oustduterte 
2,   oustduterte  dutertepalpak  icc  open  investigation  duterte  drug  war  dd  killing   
2, breaking  icc  nagpasyang  magbukas  imbestigasyon  krimeng  kaugnay  giyera  kontra  droga  ayon  korte  sapat  basehan  imbestigahan  aligasyon  crime  humanity  administrasyong  duterte  stopthekillings  oustduterte   
1, injustice  oppression  country  fact  debatable  must  stop  bottom  line  oust  duterte   
1,   basta  sako  sakong  pera  daw  ibibigay  pdp   
1, road  rehas  soon   
1, vote  cheldioknoforsenator 
2, vote  chel  diokno  please   
1, 236  day  9  2022  registertovote  philippineelections  elections2022  oustduterte 
1, ok  quota  si  lord  birthday  gift  eto  yung  best  oustduterte   
1, putangina  ambisyosa  gid  tana  tay  dog30  ged  ana  shutingilik  mo  dog30  oustduterte  oustdu30  dutertepalpak  duqueresign  duquecorrupt  sorry  sorry   
2, malapit  pasukan  ma  handa  pagsabak  namang  semestre  online  class  halina  makilahok  upd  cssc  back  2  skul  ed  fest  kitakits  back2skuledfest  oustduterte  siyentistangbayanngayonaylumalaban 
1, vote  atty   
2, malapit  pasukan  ma  handa  pagsabak  namang  semestre  online  class  halina  makilahok  upd  cssc  back  2  skul  ed  fest  kitakits  back2skuledfest  oustduterte  siyentistangbayanngayonaylumalaban 
1, myagd  every  single  app  phone  kept  crashing  oo  luma  phone 
2, duterte  marcos  pinag  anim  araw  ika  49  taon  pag  alala  deklarasyon  martial  law  balikan  madilim  parte  kasaysayan  oustduterte  dutertewakasan  marcosnohero  basahin  buong  artikulo   
2,   oustduterte  muna  char   
2, today  internationaldemocracyday  want  express  solidarity  friend  milkteaalliance  respectthaidemocracy  standwithhongkong  taiwanisnotchina  standwithmyanmar  oustduterte  junkterrorlaw  let  brew  tea  fightfordemocracy  together   
2, duterte  enablers  made  pandemic  living  hell  u  run  free  steal  taxpayer  money  oustduterte  please  register  voter  let  exercise  right  vote  2022  ipanalo  natin   
2, im  convinced  disinfo  problem  severe  number  info  drive  going  enough  keep  problem  institutional  enabled  govt  funded  corrupt  bureaucrat  system  enabled  need  systemic  change  amp  oust  duterte   
2, duterte  cop  framed  drug  war  victim  dead  lawyer  one  died  hour  ago  green  activist  people  forest  defend  gone  mining  month  year  murderer  icc  near  future  dutertemanyak  duterterapist  duterteyakuza  oustduterte 
2, oustduterte  nga  ba  batayang  rason  pag  oust  pasistang  duterte  alamin  ouster  primer  bukas  setyembre  16  1  hapon  discord  anakbayan  pasay  sabay  sabay  nating  isigaw  oustduterte  kitakits   
1, piolo  oustduterte  muna  bumalik  kaloka  hahahaha 
2,   mk  bc  restaurant  made  menu 
1, ngayong  araw  rin  naglunsad  oplan  dikit  pook  kasama  anak  aguinaldo  upang  isiwalat  katiwalian  gobyerno  patambulin  panawagan  ligtasnabalikeskwela  rechannelmilitaryfundstoeducation  oustduterte   
2, even  eating  rly   
1,   freshielubong2021  makabayangpagsalubong  magkakaisangsusulong  lnbe  oustduterte 
2,   tru 
1, vote  matter  registertovote  oustduterte 
1, kian  delos  santos  carl  arnaiz  reynaldo  teen  proven  drugless  yet  dead  dont  investigate  druglords  drug  addict  youth  theyre  rehabilitated  protected  murdered  dutertemanyak  duterterapist  duterteyakuza  oustduterte 
2, plz  wala  ba  talaga  plano  yung  qc  lgu  magdagdag  reg  day  dami  di  registered 
2, ive  busy  today  medyo  sabaw  andami  pang  gawin  meeting  done  minute  done  contract  way  paper  mo  bakla  kamusta  naman  kayo  non  issue  nalang  taglibog  nanaman  akiz  wala  akong  magawa  oustduterte 
1,   sure  happened  next  darkness  uncertainty  oust  duterte   
2, grabe  yung  ninakaw  oras  learning  memory  rehimeng  duterte  patalsikin  please  oustduterte  ligtasnabalikeskwela  freshielubong2021  makabayangpagsalubong  magkakaisangsusulong 
2, sabayang  pag  iyak  think  ligtasnabalikeskwela  freshielubong2021  makabayangpagsalubong  magkakaisangsusulong  oustduterte 
1, agang  baguio  yearning  hour  naman  ligtasnabalikeskwela  freshielubong2021  makabayangpagsalubong  magkakaisangsusulong  oustduterte 
2, sawa  bahay  ligtasnabalikeskwela  freshielubong2021  makabayangpagsalubong  magkakaisangsusulong  oustduterte 
2, parana  naman  pi  f2f  freshielubong  naman  oustduterte  ligtasbalikeskwela  freshielubong2021  makabayangpagsalubong  magkakaisangsusulong   
2, malapit  pasukan  ma  handa  pagsabak  namang  semestre  online  class  halina  makilahok  upd  cssc  back  2  skul  ed  fest  kitakits  back2skuledfest  oustduterte  siyentistangbayanngayonaylumalaban   
2, take  note  congressman  defending  duterte  need  vote  ass  next  year  oustduterte  useless  stay  power  theyll  latch  next  one  line   
1, september  21  nagkakaisang  pahayag  diktadurya  neverforget  neveragain  junkterrorlaw  oustduterte 
2, anti  terror  law  amp  intel  fund  u  haaay  oustduterte 
1, feeling  wanting  puke  stress  puking   
1, congressman  protecting  drug  lord  like  michael  yang  still  think  yet  narco  state  le  president  men  coddling  defending  oustduterte  dutertetraydor 
2, insane  duqueresign  oustduterte 
1, swerte  rin  tracer  tumawag  nagpunta  ibang  lugar  never  silang  nakakita  tracer  lang  malinaw  nagpabaya  pambansang  pamahalaan  pagbibigay  suporta  lgu  surveillance  build  build  build  oustduterte 
1, mapapa  mura  lang  talaga  nakakabasa  ganito  oustduterte  duqueresign 
1,   agui  kumusta  oust  duterte  keep  voting  parin  papatapos  duterte  bleeee 
2, bc  malapit  mag  pasukan  pakinggan  muna  natin  hinain  cssp  fsts  hinggil  upca  upcat  bat  di  rin  nakakabalik  f2f  class  kappusap  ligtasnabalikeskwela 
1,   thank  u  tama  yan  wala  pera  e 
2, yeaaaahhh  kind  blockmates  oustduterte  registertovote   
1, hoyyy  need  ba  nail  extension   
1, oustduterte  naman  dyan  papa  p  char  hahahaha   
2, first  sched  first  day  w  literal  dysmenorrhea  cold  as  nigs  room  n  answering  big  chunk  yeah  sure  wasnt  going  pas  join  later  hear  cssp  fsts  story  go  back  ligtasnabalikeskwela 
1, wag  po  tayong  mag  post  spoiler  book  5  janussilang  lihimngmalacanang  oustduterte   
2,   nukajan  wala  pakialaman  samin  hahahaha  naglelesson  tapos  sinusulong  rin  oustduterte  duqueresign  yestosamesexmarriage  yestoabortion  nirerelate  lesson  hahahaha 
2, wala  syang  pakialam  lugi  taong  bayan  nag  order  kuno  supply  tapos  deliver  daw  wala  silang  pakialam  basta  nag  order  daw  tapos  usapan  daw  tamad  hiya  hayup  talaga  oustduterte  duterteresign   
2,   registertovote  joinndmos  oustduterte   
2, yayaman  pag  mayaman  magiging  presidente  pilipinas  itataga  bato  man  tht  day  come  marcos  target  tapos  loyalist  apologist  dd  kayo  salot  lipunan  aka  enablers  oustduterte 
1, wag  kayo  send  send  pdf  classroom  binabasa  inaaral  pang  next  week  yung  potaena 
1, expected  mahaba  tulog  tangina  naooverwhelm  sinesend  gclass  ending  inaral  napuyat  gt  talaga  ayoko  ugali 
